order_id,customer,amount,date,status
ORD-000463,Michael Johnson,426.28,2023-07-22,pending
ORD-000464,Robert Johnson,644.45,2023-01-22,delivered
ORD-000465,Thomas Williams,1995.68,2024-09-02,cancelled
ORD-000466,William Williams,1721.26,2024-01-11,pending
ORD-000467,John Jones,1943.85,2023-11-12,shipped
ORD-000468,Mary Rodriguez,1471.66,2023-09-07,delivered
ORD-000469,Susan Smith,662.25,2024-03-01,pending
ORD-000470,Barbara Davis,1798.95,2023-04-04,pending
ORD-000471,Jessica Miller,647.8,2024-08-11,cancelled
ORD-000472,John Garcia,1228.1,2024-05-03,pending
ORD-000473,Jessica Davis,1569.22,2023-04-15,pending
ORD-000474,Michael Smith,1568.51,2024-10-05,delivered
ORD-000475,Charles Smith,1555.82,2023-10-28,delivered
ORD-000476,Sarah Smith,1245.41,2024-04-07,delivered
ORD-000477,Patricia Davis,1059.34,2023-05-27,pending
ORD-000478,Robert Jones,1742.62,2024-02-11,pending
ORD-000479,Robert Martinez,1623.19,2024-08-07,pending
ORD-000480,Jessica Garcia,381.21,2024-11-02,cancelled
ORD-000481,Jessica Rodriguez,1799.86,2023-02-04,shipped
ORD-000482,Elizabeth Garcia,1716.63,2024-05-30,pending
ORD-000483,Susan Williams,1626.38,2023-08-10,cancelled
ORD-000484,Elizabeth Smith,1656.99,2023-12-05,pending
ORD-000485,Jessica Miller,1318.99,2023-01-07,delivered
ORD-000486,Linda Rodriguez,1554.48,2023-01-14,delivered
ORD-000487,David Davis,1625.65,2024-01-24,delivered
ORD-000488,Joseph Smith,43581.32,2024-06-13,shipped
ORD-000489,Patricia Davis,445.49,2023-11-28,shipped
ORD-000490,Thomas Garcia,1874.72,2023-02-13,delivered
ORD-000491,Jessica Garcia,428.62,2024-09-12,shipped
ORD-000492,Robert Brown,872.32,2023-05-28,pending
ORD-000493,Barbara Miller,795.46,2024-08-07,shipped
ORD-000494,Sarah Brown,342.94,2024-05-19,shipped
ORD-000495,Linda Brown,1562.88,2024-05-06,pending
ORD-000496,Linda Brown,519.71,2023-05-05,delivered
ORD-000497,Charles Brown,1229.85,2023-06-04,cancelled
ORD-000498,Robert Jones,1237.11,2024-08-02,shipped
ORD-000499,Joseph Martinez,1458.7,2024-02-19,cancelled
ORD-000500,Sarah Rodriguez,1129.84,2024-01-26,delivered
ORD-000501,James Miller,948.31,2024-07-08,shipped
ORD-000502,Jessica Williams,284.55,2023-05-07,shipped
ORD-000503,Linda Miller,714.44,2024-06-22,delivered
ORD-000504,Jennifer Jones,473.08,2023-09-20,shipped
ORD-000505,Patricia Williams,1436.99,2023-02-10,pending
ORD-000506,Joseph Jones,1241.16,2024-09-05,shipped
ORD-000507,Elizabeth Davis,504.23,2023-08-08,shipped
ORD-000508,Karen Rodriguez,470.83,2023-08-27,cancelled
ORD-000509,Linda Davis,655.56,2023-04-22,cancelled
ORD-000510,Barbara Jones,600.46,2023-01-14,cancelled
ORD-000511,Charles Smith,1771.42,2024-04-30,pending
ORD-000512,Jennifer Jones,479.33,2024-11-23,pending
ORD-000513,John Martinez,709.77,2023-09-09,shipped
ORD-000514,Patricia Garcia,1358.81,2024-03-16,cancelled
ORD-000515,John Rodriguez,215.47,2024-11-28,pending
ORD-000516,Joseph Martinez,1945.54,2024-09-26,shipped
ORD-000517,Jennifer Garcia,205.55,2024-07-03,shipped
ORD-000518,William Williams,987.55,2023-08-08,pending
ORD-000519,Joseph Rodriguez,281.31,2023-09-13,shipped
ORD-000520,David Smith,1984.95,2023-08-03,shipped
ORD-000521,Susan Rodriguez,1689.67,2023-07-26,shipped
ORD-000522,Michael Garcia,1693.9,2024-06-09,delivered
ORD-000523,Robert Williams,1314.15,2023-01-16,pending
ORD-000524,Barbara Johnson,1788.86,2024-05-25,pending
ORD-000525,Jennifer Garcia,463.79,2023-11-07,delivered
ORD-000526,Robert Davis,1047.85,2024-07-21,delivered
ORD-000527,Jessica Davis,1309.7,2023-03-26,pending
ORD-000528,Barbara Smith,1966.18,2024-03-25,delivered
ORD-000529,Jessica Garcia,250.85,2023-12-05,pending
ORD-000530,James Johnson,152.47,2024-10-20,pending
ORD-000531,Jessica Jones,1345.38,2024-08-29,shipped
ORD-000532,Barbara Jones,793.69,2023-09-23,shipped
ORD-000533,William Garcia,52.21,2023-03-22,pending
ORD-000534,William Miller,1668.35,2023-05-11,delivered
ORD-000535,Thomas Johnson,514.8,2023-09-15,delivered
ORD-000536,Sarah Williams,335.74,2024-02-01,shipped
ORD-000537,Jennifer Brown,1908.55,2023-12-12,pending
ORD-000538,Elizabeth Brown,1179.15,2023-09-29,shipped
ORD-000539,Linda Williams,147.71,2024-06-06,cancelled
ORD-000540,Joseph Garcia,618.03,2023-08-30,cancelled
ORD-000541,Sarah Rodriguez,238.7,2023-07-15,pending
ORD-000542,David Miller,77.31,2024-01-31,cancelled
ORD-000543,Susan Jones,791.6,2023-05-15,shipped
ORD-000544,Jennifer Brown,1954.67,2023-01-06,shipped
ORD-000545,Joseph Brown,332.84,2023-11-02,delivered
ORD-000546,Jennifer Smith,1013.68,2023-12-27,delivered
ORD-000547,Joseph Brown,753.81,2024-02-02,shipped
ORD-000548,David Jones,107.86,2023-01-18,pending
ORD-000549,Patricia Davis,662.15,2023-01-30,pending
ORD-000550,Joseph Miller,987.08,2023-12-30,delivered
ORD-000551,Robert Rodriguez,1374.62,2023-01-04,shipped
ORD-000552,David Williams,1266.44,2023-12-12,cancelled
ORD-000553,Jessica Johnson,1474.63,2023-06-16,pending
ORD-000554,Barbara Williams,1719.99,2024-01-30,delivered
ORD-000555,Patricia Jones,1019.92,2024-04-24,delivered
ORD-000556,David Johnson,1814.92,2024-09-29,shipped
ORD-000557,Linda Williams,1059.66,2023-09-10,cancelled
ORD-000558,John Brown,113.98,2024-04-28,pending
ORD-000559,Robert Rodriguez,1168.99,2024-11-13,shipped
ORD-000560,Michael Rodriguez,1043.61,2023-01-28,pending
ORD-000561,Robert Garcia,1029.01,2023-10-12,delivered
ORD-000562,Charles Garcia,819.64,2023-09-04,cancelled
ORD-000563,James Martinez,59.94,2023-06-26,pending
ORD-000564,Jennifer Davis,1794.05,2023-06-18,delivered
ORD-000565,Sarah Rodriguez,819.56,2023-08-04,pending
ORD-000566,Robert Davis,1320.63,2023-10-26,pending
ORD-000567,Elizabeth Jones,498.32,2024-06-21,cancelled
ORD-000568,Barbara Smith,194.0,2023-08-08,cancelled
ORD-000569,Patricia Martinez,889.92,2024-04-04,delivered
ORD-000570,James Miller,1000.02,2024-09-30,pending
ORD-000571,William Williams,209.17,2023-05-09,pending
ORD-000572,Barbara Miller,1655.63,2024-03-23,pending
ORD-000573,William Jones,1707.36,2023-06-07,pending
ORD-000574,Elizabeth Miller,514.34,2024-07-20,pending
ORD-000575,Karen Davis,650.97,2024-08-11,pending
ORD-000576,Susan Miller,1515.29,2023-09-23,delivered
ORD-000577,Charles Rodriguez,1518.8,2024-08-24,shipped
ORD-000578,Jessica Rodriguez,642.67,2024-07-18,shipped
ORD-000579,William Garcia,1610.95,2024-08-30,shipped
ORD-000580,Susan Garcia,1070.11,2024-06-09,delivered
ORD-000581,Robert Johnson,1249.56,2023-03-10,pending
ORD-000582,Joseph Johnson,1948.34,2023-07-21,cancelled
ORD-000583,Thomas Williams,1340.21,2023-03-22,pending
ORD-000584,John Jones,1972.57,2024-05-11,shipped
ORD-000585,William Williams,602.48,2023-07-19,pending
ORD-000586,Barbara Johnson,1251.35,2024-07-23,shipped
ORD-000587,Karen Williams,697.86,2023-08-17,shipped
ORD-000588,Mary Rodriguez,43412.86,2023-08-08,shipped
ORD-000589,Michael Davis,1523.37,2024-08-20,shipped
ORD-000590,John Johnson,1074.0,2024-09-17,delivered
ORD-000591,Jennifer Smith,560.58,2023-04-24,delivered
ORD-000592,Karen Williams,1646.28,2024-01-28,shipped
ORD-000593,Robert Williams,1791.85,2024-09-15,delivered
ORD-000594,Charles Davis,288.68,2024-09-12,pending
ORD-000595,William Johnson,1143.26,2024-07-27,shipped
ORD-000596,Susan Johnson,1343.8,2023-08-14,pending
ORD-000597,Linda Johnson,524.77,2023-02-26,delivered
ORD-000598,Charles Miller,419.74,2024-07-27,pending
ORD-000599,Barbara Davis,1276.4,2023-07-26,delivered
ORD-000600,John Garcia,1038.24,2023-10-08,shipped
ORD-000601,Elizabeth Rodriguez,194.83,2023-10-15,shipped
ORD-000602,William Jones,213.28,2023-12-04,pending
ORD-000603,Jennifer Brown,947.66,2024-04-13,shipped
ORD-000604,Linda Smith,5303.23,2023-05-06,pending
ORD-000605,William Miller,799.93,2023-05-19,delivered
ORD-000606,Mary Garcia,616.59,2024-07-11,cancelled
ORD-000607,Elizabeth Jones,1864.33,2023-06-12,pending
ORD-000608,Jessica Rodriguez,1885.36,2024-04-26,pending
ORD-000609,John Brown,1661.51,2024-10-15,cancelled
ORD-000610,Joseph Rodriguez,1548.08,2023-09-15,pending
ORD-000611,Elizabeth Johnson,1120.76,2023-11-22,cancelled
ORD-000612,Charles Williams,1343.14,2023-03-09,delivered
ORD-000613,Linda Martinez,177.81,2023-10-29,shipped
ORD-000614,James Johnson,1987.5,2024-08-02,pending
ORD-000615,Thomas Johnson,1512.54,2024-07-25,cancelled
ORD-000616,Susan Williams,316.9,2023-08-18,delivered
ORD-000617,Jessica Rodriguez,1626.28,2023-12-16,shipped
ORD-000618,Richard Smith,129.5,2024-10-05,shipped
ORD-000619,Linda Davis,44248.75,2024-11-04,shipped
ORD-000620,Robert Rodriguez,1153.08,2024-10-26,shipped
ORD-000621,Michael Jones,377.34,2024-07-20,pending
ORD-000622,William Garcia,27742.59,2023-10-16,delivered
ORD-000623,Joseph Davis,1188.96,2023-09-25,delivered
ORD-000624,John Miller,741.46,2023-05-12,pending
ORD-000625,Patricia Davis,41.29,2024-11-27,pending
ORD-000626,James Jones,278.73,2024-11-26,shipped
ORD-000627,Jessica Martinez,1674.13,2024-06-23,delivered
ORD-000628,Elizabeth Martinez,1095.8,2024-04-23,pending
ORD-000629,Susan Rodriguez,51.49,2024-06-20,pending
ORD-000630,Richard Johnson,795.44,2023-02-23,pending
ORD-000631,John Rodriguez,1940.86,2023-11-06,delivered
ORD-000632,Jennifer Rodriguez,1081.86,2024-07-03,pending
ORD-000633,Barbara Smith,1099.2,2024-05-27,pending
ORD-000634,Joseph Garcia,599.32,2024-05-06,cancelled
ORD-000635,Jessica Jones,932.06,2023-04-19,pending
ORD-000636,Richard Brown,601.61,2023-03-18,shipped
ORD-000637,Elizabeth Garcia,653.59,2024-05-08,delivered
ORD-000638,Charles Miller,1071.27,2023-04-20,pending
ORD-000639,Mary Garcia,1937.17,2024-03-05,shipped
ORD-000640,Susan Garcia,6459.71,2024-01-09,shipped
ORD-000641,James Johnson,1513.07,2023-06-12,pending
ORD-000642,Charles Miller,919.56,2024-03-25,cancelled
ORD-000643,Richard Brown,1771.16,2024-02-29,pending
ORD-000644,James Jones,614.15,2024-03-28,pending
ORD-000645,Robert Rodriguez,711.15,2023-05-08,delivered
ORD-000646,William Davis,1561.34,2024-11-27,shipped
ORD-000647,Charles Williams,1368.18,2024-10-07,pending
ORD-000648,Jessica Davis,219.38,2023-04-03,cancelled
ORD-000649,Jennifer Jones,1056.52,2023-10-23,cancelled
ORD-000650,Jennifer Miller,251.81,2024-03-06,pending
ORD-000651,James Rodriguez,884.12,2024-02-24,delivered
ORD-000652,William Brown,1406.79,2023-06-05,delivered
ORD-000653,John Jones,438.91,2024-11-19,delivered
ORD-000654,Mary Williams,48570.84,2023-05-09,cancelled
ORD-000655,Barbara Johnson,1456.37,2023-11-21,delivered
ORD-000656,James Brown,1485.33,2023-04-05,delivered
ORD-000657,Linda Jones,1025.5,2023-07-24,shipped
ORD-000658,Charles Jones,1517.18,2023-11-30,pending
ORD-000659,Thomas Williams,1936.73,2023-09-29,pending
ORD-000660,Robert Williams,1909.67,2023-07-20,delivered
ORD-000661,Elizabeth Rodriguez,1394.97,2023-07-11,shipped
ORD-000662,James Williams,660.57,2024-07-18,delivered
ORD-000663,Elizabeth Garcia,551.3,2023-04-12,cancelled
ORD-000664,Sarah Jones,956.56,2024-02-16,pending
ORD-000665,Karen Jones,26.23,2024-10-17,cancelled
ORD-000666,Patricia Smith,17226.34,2023-03-19,cancelled
ORD-000667,David Johnson,1733.14,2023-12-28,pending
ORD-000668,Barbara Smith,286.76,2023-01-24,delivered
ORD-000669,Karen Williams,569.15,2023-01-30,cancelled
ORD-000670,John Jones,1489.83,2023-01-07,pending
ORD-000671,John Rodriguez,670.76,2023-09-17,pending
ORD-000672,Karen Brown,219.25,2023-01-31,cancelled
ORD-000673,Elizabeth Johnson,1607.43,2024-07-04,delivered
ORD-000674,Jennifer Brown,1798.77,2023-11-15,cancelled
ORD-000675,David Brown,1139.1,2023-03-09,cancelled
ORD-000676,Patricia Rodriguez,1887.98,2024-03-31,shipped
ORD-000677,James Johnson,1522.29,2023-03-23,cancelled
ORD-000678,Thomas Jones,984.51,2024-10-24,pending
ORD-000679,Sarah Johnson,763.1,2023-07-02,pending
ORD-000680,Karen Martinez,64.61,2023-12-26,pending
ORD-000681,Charles Martinez,1692.16,2024-01-12,cancelled
ORD-000682,Charles Davis,1457.61,2024-05-30,shipped
ORD-000683,Robert Rodriguez,1820.47,2023-06-28,delivered
ORD-000684,Mary Garcia,267.35,2023-08-29,pending
ORD-000685,James Martinez,968.79,2023-06-24,shipped
ORD-000686,Jessica Johnson,238.23,2023-02-06,pending
ORD-000687,Elizabeth Miller,1895.02,2023-09-04,shipped
ORD-000688,Robert Smith,914.17,2023-04-01,shipped
ORD-000689,John Rodriguez,896.18,2023-08-13,cancelled
ORD-000690,Elizabeth Miller,967.82,2024-04-28,shipped
ORD-000691,Barbara Miller,1776.15,2024-02-11,shipped
ORD-000692,David Jones,344.43,2023-08-17,pending
ORD-000693,Mary Miller,1727.48,2024-07-01,cancelled
ORD-000694,Thomas Williams,608.29,2023-03-20,delivered
ORD-000695,Joseph Smith,1106.97,2024-05-21,delivered
ORD-000696,Jessica Williams,1468.84,2024-02-27,pending
ORD-000697,Karen Smith,64.97,2024-03-04,pending
ORD-000698,Karen Miller,1560.69,2024-11-02,delivered
ORD-000699,John Miller,510.48,2023-12-18,shipped
ORD-000700,Mary Jones,536.47,2024-10-26,delivered
ORD-000701,Thomas Brown,52.53,2023-07-31,shipped
ORD-000702,Thomas Johnson,341.67,2024-08-24,delivered
ORD-000703,Robert Martinez,77.43,2024-08-04,pending
ORD-000704,James Garcia,345.42,2024-02-27,cancelled
ORD-000705,William Williams,1356.66,2023-01-15,shipped
ORD-000706,Joseph Smith,1184.64,2024-09-03,cancelled
ORD-000707,Patricia Johnson,970.22,2024-08-26,pending
ORD-000708,Barbara Johnson,64.84,2024-02-23,delivered
ORD-000709,Jennifer Smith,1676.33,2024-06-25,pending
ORD-000710,William Jones,64.7,2023-10-28,shipped
ORD-000711,Sarah Martinez,442.59,2023-11-17,shipped
ORD-000712,Jessica Williams,1993.5,2024-02-06,delivered
ORD-000713,Mary Brown,1676.16,2024-05-17,pending
ORD-000714,Joseph Brown,205.88,2024-01-22,delivered
ORD-000715,Thomas Jones,1516.01,2023-11-22,pending
ORD-000716,Susan Williams,1106.92,2024-04-26,shipped
ORD-000717,Jessica Johnson,136.91,2023-07-16,pending
ORD-000718,David Miller,1815.25,2023-04-06,cancelled
ORD-000719,Jennifer Garcia,811.89,2024-02-04,delivered
ORD-000720,Elizabeth Rodriguez,1408.61,2024-03-09,cancelled
ORD-000721,Thomas Johnson,461.2,2024-04-21,delivered
ORD-000722,Jennifer Davis,546.94,2024-02-23,delivered
ORD-000723,William Martinez,1117.13,2023-08-16,cancelled
ORD-000724,Barbara Garcia,755.41,2024-10-29,shipped
ORD-000725,Michael Garcia,377.9,2023-05-25,shipped
ORD-000726,William Brown,1368.47,2024-10-27,pending
ORD-000727,Joseph Rodriguez,496.14,2023-01-03,shipped
ORD-000728,Michael Garcia,28829.22,2023-02-01,shipped
ORD-000729,Thomas Miller,964.03,2024-07-27,pending
ORD-000730,Linda Jones,1903.24,2023-08-05,cancelled
ORD-000731,Barbara Williams,632.48,2024-07-09,delivered
ORD-000732,Susan Jones,909.63,2023-04-26,delivered
ORD-000733,Karen Davis,333.1,2023-05-01,cancelled
ORD-000734,Mary Brown,1072.28,2023-02-21,cancelled
ORD-000735,Jessica Rodriguez,296.63,2023-12-31,shipped
ORD-000736,Richard Williams,980.8,2023-01-20,cancelled
ORD-000737,Thomas Brown,759.66,2024-09-23,pending
ORD-000738,Linda Jones,485.24,2023-12-09,cancelled
ORD-000739,Karen Martinez,1075.15,2023-01-18,cancelled
ORD-000740,Susan Smith,1041.41,2023-03-19,shipped
ORD-000741,Robert Johnson,1265.54,2023-03-23,delivered
ORD-000742,Richard Smith,446.49,2024-05-08,delivered
ORD-000743,Patricia Martinez,1932.47,2023-09-20,cancelled
ORD-000744,Charles Brown,61.71,2023-01-01,delivered
ORD-000745,John Smith,1033.91,2023-05-27,delivered
ORD-000746,Charles Jones,286.71,2024-04-19,pending
ORD-000747,Thomas Brown,1791.96,2024-07-19,delivered
ORD-000748,Linda Brown,1048.08,2024-09-03,delivered
ORD-000749,James Martinez,56.6,2024-07-21,cancelled
ORD-000750,Joseph Garcia,1891.71,2024-01-27,delivered
ORD-000751,Thomas Martinez,1709.32,2023-08-11,pending
ORD-000752,Jennifer Miller,1958.87,2024-08-15,pending
ORD-000753,William Rodriguez,104.81,2024-07-01,delivered
ORD-000754,Charles Davis,1755.49,2024-03-07,delivered
ORD-000755,Patricia Miller,1034.12,2024-04-17,shipped
ORD-000756,David Smith,996.23,2024-09-23,shipped
ORD-000757,Barbara Brown,1522.93,2024-05-10,delivered
ORD-000758,Jennifer Williams,1246.34,2024-10-25,shipped
ORD-000759,Michael Brown,1389.43,2024-07-11,cancelled
ORD-000760,Charles Jones,696.37,2023-08-03,cancelled
ORD-000761,David Brown,1463.45,2023-11-14,shipped
ORD-000762,William Jones,145.63,2024-01-16,pending
ORD-000763,Robert Williams,1839.43,2023-12-16,shipped
ORD-000764,David Brown,1219.09,2024-08-25,shipped
ORD-000765,Michael Johnson,1290.13,2024-03-30,shipped
ORD-000766,Karen Garcia,1011.03,2024-08-27,cancelled
ORD-000767,Karen Davis,1718.48,2024-04-13,shipped
ORD-000768,William Johnson,740.4,2024-10-13,shipped
ORD-000769,Linda Brown,188.6,2023-01-25,cancelled
ORD-000770,David Miller,827.94,2023-07-30,shipped
ORD-000771,Patricia Smith,82.76,2024-06-05,shipped
ORD-000772,Jennifer Williams,632.06,2024-06-15,shipped
ORD-000773,Patricia Davis,1999.0,2024-01-19,shipped
ORD-000774,Joseph Garcia,385.77,2023-07-09,pending
ORD-000775,Richard Rodriguez,51.82,2024-06-05,shipped
ORD-000776,John Jones,1754.84,2023-08-21,delivered
ORD-000777,Jennifer Martinez,861.5,2024-02-04,pending
ORD-000778,Elizabeth Garcia,629.61,2023-04-22,shipped
ORD-000779,William Davis,461.22,2023-11-06,shipped
ORD-000780,Michael Brown,850.94,2024-11-08,delivered
ORD-000781,Jennifer Johnson,1369.97,2023-05-07,pending
ORD-000782,James Martinez,149.48,2023-09-28,pending
ORD-000783,Elizabeth Martinez,780.37,2024-08-21,shipped
ORD-000784,Patricia Miller,735.74,2024-06-12,shipped
ORD-000785,Barbara Rodriguez,1985.25,2023-11-17,shipped
ORD-000786,Michael Johnson,986.15,2024-10-11,pending
ORD-000787,Patricia Martinez,623.27,2024-03-13,delivered
ORD-000788,Patricia Brown,966.27,2023-06-12,shipped
ORD-000789,Sarah Johnson,17928.46,2024-03-12,pending
ORD-000790,Jennifer Jones,1768.84,2023-09-15,shipped
ORD-000791,Patricia Miller,209.78,2024-06-27,pending
ORD-000792,Charles Johnson,808.0,2023-08-21,pending
ORD-000793,Patricia Johnson,454.79,2023-08-11,pending
ORD-000794,Richard Davis,1898.87,2023-10-11,shipped
ORD-000795,Barbara Johnson,1757.57,2024-04-22,delivered
ORD-000796,Patricia Jones,481.6,2024-11-19,cancelled
ORD-000797,Susan Miller,528.71,2023-12-05,delivered
ORD-000798,Charles Martinez,1484.93,2023-06-09,delivered
ORD-000799,Karen Rodriguez,1501.05,2023-11-22,cancelled
ORD-000800,Charles Smith,1228.81,2023-05-12,shipped
ORD-000801,Karen Smith,941.79,2024-04-01,delivered
ORD-000802,Charles Jones,326.0,2024-10-17,pending
ORD-000803,William Smith,881.48,2023-02-21,delivered
ORD-000804,Jessica Johnson,1686.95,2024-10-20,delivered
ORD-000805,Susan Brown,165.47,2023-11-21,shipped
ORD-000806,Thomas Rodriguez,353.64,2024-02-16,delivered
ORD-000807,Thomas Jones,1780.37,2023-02-20,delivered
ORD-000808,Karen Jones,1898.51,2023-11-18,delivered
ORD-000809,Thomas Garcia,37.46,2024-06-28,cancelled
ORD-000810,Susan Williams,1717.08,2023-11-07,shipped
ORD-000811,James Jones,1134.75,2024-07-03,delivered
ORD-000812,Michael Johnson,1632.96,2024-07-09,cancelled
ORD-000813,David Williams,1164.96,2024-04-16,shipped
ORD-000814,Karen Brown,1010.49,2023-06-04,shipped
ORD-000815,Mary Davis,1789.13,2023-10-14,delivered
ORD-000816,Jennifer Smith,274.12,2024-04-12,cancelled
ORD-000817,Joseph Smith,792.33,2023-05-10,delivered
ORD-000818,Thomas Johnson,97.91,2024-08-21,delivered
ORD-000819,Mary Garcia,795.3,2023-05-02,shipped
ORD-000820,Charles Rodriguez,543.49,2024-07-02,shipped
ORD-000821,Thomas Johnson,16.54,2024-04-21,pending
ORD-000822,David Rodriguez,1317.95,2024-04-15,delivered
ORD-000823,William Johnson,1827.22,2024-11-04,delivered
ORD-000824,James Davis,19.97,2023-12-08,shipped
ORD-000825,William Brown,571.72,2023-07-05,pending
ORD-000826,Barbara Smith,1537.09,2023-09-04,delivered
ORD-000827,Robert Martinez,1951.58,2024-02-02,pending
ORD-000828,Linda Rodriguez,355.4,2023-12-05,shipped
ORD-000829,John Smith,616.49,2023-06-08,delivered
ORD-000830,David Davis,788.32,2023-03-26,pending
ORD-000831,Robert Garcia,384.79,2023-07-28,cancelled
ORD-000832,Patricia Brown,1589.25,2023-01-21,pending
ORD-000833,Jessica Brown,145.74,2024-04-30,cancelled
ORD-000834,Charles Williams,394.38,2024-10-26,cancelled
ORD-000835,Thomas Rodriguez,1496.23,2023-12-17,cancelled
ORD-000836,Linda Jones,1652.38,2024-01-16,shipped
ORD-000837,James Williams,1297.86,2023-04-06,shipped
ORD-000838,Susan Williams,96.14,2024-03-05,cancelled
ORD-000839,Jessica Rodriguez,36.67,2024-10-17,shipped
ORD-000840,David Williams,216.35,2024-05-27,pending
ORD-000841,Thomas Miller,1103.35,2024-05-09,delivered
ORD-000842,Michael Johnson,342.41,2023-06-22,pending
ORD-000843,John Garcia,1760.54,2023-11-23,cancelled
ORD-000844,Joseph Williams,1885.6,2024-10-15,shipped
ORD-000845,David Miller,365.76,2024-07-15,cancelled
ORD-000846,Michael Garcia,410.59,2023-03-22,shipped
ORD-000847,James Jones,929.58,2024-03-05,cancelled
ORD-000848,Jennifer Martinez,28019.74,2024-07-28,cancelled
ORD-000849,Linda Smith,290.54,2023-02-08,shipped
ORD-000850,Sarah Johnson,236.98,2023-02-05,shipped
